age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
23,0,42251,0,13,2,4,3,0,0,0,0,45,0,0
22,0,310152,1,10,2,2,3,0,1,3325,0,40,0,0
26,0,161007,0,13,2,8,1,0,1,0,0,30,0,0
50,1,30653,10,14,0,9,2,0,1,2407,0,98,0,0
71,0,46836,8,4,3,5,3,4,1,0,0,15,0,0
26,0,280093,1,10,2,6,1,0,1,0,0,40,0,0
61,4,321117,3,9,0,12,2,0,1,0,0,40,0,0
39,0,129764,3,9,0,1,2,0,1,0,0,40,0,0
46,0,174370,1,10,3,3,3,0,1,0,0,55,0,0
41,4,488706,1,10,0,6,2,0,1,0,0,40,0,0
58,0,100313,1,10,0,12,2,0,1,0,1902,40,0,1
46,0,150499,5,12,0,1,2,0,1,0,0,40,0,0
40,5,55294,0,13,0,5,2,0,1,0,0,40,0,1
29,0,272913,3,9,0,8,2,0,1,0,0,30,20,0
24,0,106373,3,9,1,6,5,0,1,0,0,40,0,0
29,0,246933,3,9,2,8,4,0,1,0,0,40,20,0
30,0,299223,1,10,1,3,5,2,0,0,0,40,0,0
59,0,193335,3,9,0,1,2,0,1,0,0,40,0,1
29,0,19793,1,10,1,5,5,0,0,0,0,8,0,0
47,0,146516,1,10,0,6,0,0,0,0,0,48,0,0
53,2,220786,1,10,4,3,3,0,0,0,0,60,0,0
56,0,142689,2,7,1,3,3,0,1,0,0,50,0,0
30,0,201697,0,13,2,2,3,0,1,0,0,40,0,0
29,1,104423,1,10,0,4,4,0,1,4386,0,45,0,1
41,0,374764,0,13,4,4,5,0,1,0,0,20,0,0
39,0,214816,0,13,0,4,2,0,1,0,0,60,0,0
59,4,93211,0,13,0,4,0,0,0,0,0,22,0,1
20,0,197997,1,10,2,5,1,0,1,0,0,40,0,0
46,0,163229,8,4,0,10,2,0,1,0,0,40,0,0
18,0,152004,2,7,2,2,1,4,1,0,0,20,0,0
55,0,158702,12,6,5,1,3,0,1,0,0,50,0,0
36,0,199501,1,10,1,4,5,4,0,0,0,38,0,0
19,0,376683,1,10,2,2,5,4,0,2036,0,30,0,0
38,2,125324,1,10,0,4,2,0,1,0,0,80,0,1
32,0,496743,0,13,2,5,1,0,1,0,0,40,0,0
28,0,184806,10,14,2,4,3,0,1,0,0,58,0,0
48,0,443377,10,14,2,5,3,0,1,0,0,60,0,0
26,2,187652,3,9,1,4,3,0,1,0,0,78,0,1
26,0,48280,0,13,2,5,3,0,0,0,0,40,0,0
76,0,164835,3,9,4,5,3,0,0,0,0,25,0,0
32,0,190228,3,9,2,2,3,0,1,0,0,60,0,0
35,0,198841,1,10,0,12,2,0,1,0,0,56,0,0
28,0,119287,0,13,0,4,0,0,0,15024,0,28,0,1
19,0,153019,3,9,2,4,1,0,1,0,0,40,0,0
39,0,114844,0,13,2,3,3,0,1,0,1876,50,0,0
52,0,101113,3,9,0,10,2,0,1,0,0,66,0,1
18,0,217439,3,9,2,2,3,0,0,0,0,28,0,0
52,0,469005,0,13,1,4,3,0,1,0,0,40,20,0
19,0,47235,1,10,2,5,1,0,0,0,0,20,0,0
66,0,204283,8,4,0,10,2,4,1,0,0,40,0,0
35,0,98948,0,13,0,2,0,0,0,0,0,32,0,0
22,5,199266,1,10,2,8,3,0,0,0,0,17,0,0
64,0,153894,0,13,2,3,5,0,0,0,0,40,38,0
18,0,74054,2,7,2,3,1,3,0,0,0,20,0,0
35,0,174308,1,10,2,10,1,0,1,0,0,40,0,0
22,0,126945,6,11,0,0,2,0,1,0,0,40,0,0
19,0,357059,3,9,2,8,1,0,0,0,0,35,0,0
23,0,60331,3,9,2,7,1,0,1,0,0,40,0,0
31,0,50276,0,13,1,5,3,0,1,0,0,60,0,0
47,1,39518,0,13,0,3,2,0,1,0,0,60,0,0
31,4,85057,1,10,0,8,0,2,0,0,0,40,0,1
83,0,29702,8,4,0,5,2,0,1,0,0,20,0,0
17,0,151799,2,7,2,2,1,0,0,0,0,20,0,0
40,3,75313,0,13,0,5,2,0,1,7688,0,66,0,1
19,0,427862,1,10,2,2,1,0,1,0,0,35,0,0
45,2,170871,3,9,0,4,2,0,1,15024,0,55,0,1
41,0,180138,0,13,0,4,2,0,1,0,0,50,13,1
40,0,98466,3,9,0,1,2,0,1,0,0,40,0,1
41,0,185132,0,13,2,5,3,0,0,0,0,45,0,0
43,3,214541,1,10,0,4,2,0,1,0,0,40,0,1
43,0,191547,3,9,0,9,2,0,1,0,0,40,20,0
20,0,259301,1,10,2,8,1,0,0,0,0,35,0,0
52,4,40641,12,6,0,1,2,0,1,5013,0,40,0,0
35,0,60135,12,6,0,2,0,0,0,0,0,40,0,0
40,3,121012,0,13,0,8,2,0,1,7298,0,48,0,1
20,0,273989,3,9,2,10,1,0,1,0,0,40,0,0
22,0,336101,1,10,2,2,3,0,0,0,0,30,0,0
28,0,190525,10,14,2,5,1,0,1,0,0,40,0,0
30,5,295612,3,9,3,8,3,0,0,0,0,40,0,0
31,0,344200,1,10,0,3,2,0,1,0,0,40,0,0
29,0,199118,1,10,2,0,1,0,0,0,0,40,32,0
67,0,222899,6,11,1,5,5,0,0,0,0,40,0,0
26,0,464552,14,3,2,6,3,0,1,0,0,40,20,0
26,0,50103,1,10,2,3,3,0,0,0,0,40,0,0
52,3,291096,5,12,0,2,2,0,1,7298,0,40,0,1
38,0,153066,10,14,1,4,3,0,1,0,0,45,0,1
22,0,199426,1,10,2,3,3,0,0,0,0,17,0,0
27,0,130067,1,10,2,4,3,0,0,0,0,65,0,0
20,0,24967,3,9,2,9,1,0,1,0,0,47,0,0
34,0,207301,3,9,1,7,5,0,0,0,0,20,0,0
43,0,396116,3,9,0,5,2,0,1,0,0,40,0,0
29,0,181822,0,13,2,3,3,0,1,0,0,40,0,0
41,0,193995,3,9,2,1,3,0,1,0,0,44,0,0
23,4,282579,6,11,1,0,3,0,1,0,0,56,0,0
28,0,214026,3,9,1,3,5,0,0,0,0,35,0,0
31,0,128220,8,4,4,8,3,0,0,0,0,35,0,0
34,0,28053,0,13,5,8,3,0,0,0,0,25,0,0
62,1,71467,10,14,0,5,2,0,1,0,0,40,0,0
52,0,230657,3,9,0,7,2,3,1,3781,0,40,29,0
59,5,100270,10,14,1,5,3,0,0,0,0,60,0,0
21,0,78170,3,9,2,1,3,0,1,0,0,42,0,0
23,0,208826,0,13,2,2,3,0,0,0,0,40,0,0
24,0,379418,1,10,2,8,3,0,0,0,0,40,0,0
52,0,84788,12,6,2,7,3,0,1,0,0,40,0,0
17,0,192173,7,5,2,1,4,0,1,0,0,40,0,0
36,0,341672,3,9,5,8,4,1,1,0,0,60,7,0
38,0,65738,6,11,1,0,3,0,0,0,0,40,0,0
18,0,354236,12,6,2,5,1,0,0,0,0,30,0,0
41,0,304605,6,11,0,1,2,0,1,0,0,45,0,1
42,0,198955,7,5,1,7,3,4,0,0,0,46,0,0
73,1,256401,13,16,0,5,2,0,1,0,0,28,0,1
34,0,189759,0,13,0,4,2,0,1,0,1977,45,0,1
66,4,54826,6,11,4,5,3,0,0,0,0,20,0,0
57,0,153918,3,9,0,10,2,0,1,0,0,40,0,0
24,0,162593,0,13,2,8,3,1,0,0,0,40,0,0
24,0,211345,1,10,2,2,1,0,0,0,0,40,20,0
46,0,129007,0,13,0,3,2,0,1,0,1977,40,0,1
37,0,126675,1,10,0,4,2,0,1,0,0,57,0,0
54,0,185407,1,10,0,9,2,0,1,0,0,40,0,0
43,0,185860,0,13,0,5,2,0,1,0,0,40,0,1
44,0,138077,0,13,1,8,5,0,0,0,0,32,0,0
17,0,160758,12,6,2,3,4,0,1,0,0,30,0,0
45,0,170850,3,9,0,7,2,0,1,0,0,44,0,1
31,4,275369,1,10,2,12,3,4,1,0,0,40,0,0
18,0,255282,2,7,2,5,1,4,1,0,1602,48,0,0
35,0,175232,1,10,2,8,3,0,1,0,0,40,0,0
32,0,168906,5,12,2,8,3,0,0,0,0,40,0,0
41,0,67065,6,11,0,3,2,0,1,0,0,40,0,0
35,0,186126,10,14,0,5,2,0,1,0,0,38,0,0
50,0,228238,3,9,0,1,2,0,1,0,0,40,0,1
49,0,227800,8,4,0,5,2,0,1,0,0,32,0,0
40,0,362482,6,11,0,3,2,0,1,0,0,50,0,0
18,5,76142,2,7,2,2,1,0,1,0,0,8,0,0
31,0,154227,1,10,0,10,2,0,1,0,0,40,0,0
79,0,163140,3,9,0,5,2,0,1,0,0,40,0,1
50,3,172046,1,10,0,4,2,0,1,0,0,40,0,1
47,0,274883,3,9,0,10,2,0,1,0,0,65,0,1
53,0,163678,1,10,0,3,2,0,1,0,0,40,0,1
31,0,130021,3,9,0,7,2,0,1,0,0,45,0,0
33,0,164683,3,9,2,10,1,0,0,0,0,40,0,0
31,2,113530,3,9,2,1,3,0,1,0,0,45,0,0
44,2,269733,0,13,0,3,2,0,1,0,0,30,0,0
46,0,149949,1,10,0,1,2,0,1,0,0,40,0,0
61,0,56248,11,2,0,7,2,0,1,0,0,60,0,1
34,0,127651,10,14,0,4,2,0,1,0,0,55,0,1
45,4,55377,0,13,0,5,2,4,1,0,0,40,0,0
23,0,223811,0,13,2,5,3,0,1,0,0,30,0,0
28,1,204984,0,13,2,0,3,0,1,0,0,45,0,0
69,1,89477,1,10,4,9,3,0,0,0,0,14,0,0
39,3,189632,3,9,0,8,0,0,0,0,0,40,0,1
22,0,117606,0,13,2,8,1,0,0,0,0,32,0,0
18,0,293510,9,8,2,6,4,0,1,0,0,20,0,0
73,0,139049,3,9,4,5,3,0,0,0,0,22,0,1
77,0,185426,3,9,0,5,2,0,1,0,0,15,0,0
48,0,165484,0,13,3,3,3,0,1,0,0,65,0,1
46,5,54260,0,13,0,5,2,0,1,0,0,10,0,1
30,0,206046,3,9,0,1,2,0,1,0,1848,40,0,1
40,0,196344,14,3,0,2,2,0,1,0,1672,30,20,0
30,0,33678,3,9,2,3,1,0,1,0,0,40,0,0
34,0,203357,1,10,2,8,4,0,0,0,0,40,0,0
39,1,107233,3,9,2,1,4,2,1,0,0,40,0,0
57,0,274680,15,1,3,5,3,0,1,0,0,40,0,0
46,0,95636,1,10,1,6,3,0,1,0,0,45,0,0
29,5,237028,3,9,2,8,5,0,0,0,0,40,0,0
43,0,124919,3,9,0,2,2,1,1,0,0,60,8,0
58,0,100960,7,5,0,6,2,0,1,0,0,40,0,0
28,0,265074,2,7,2,1,3,0,1,0,0,40,0,0
33,0,36539,0,13,0,4,0,0,0,0,0,40,0,1
41,0,187802,1,10,2,6,3,0,1,0,0,40,0,0
17,0,108909,3,9,2,3,1,0,0,0,0,20,0,0
35,0,115803,2,7,1,10,3,0,1,0,0,40,0,0
49,0,164799,3,9,0,7,2,0,1,0,0,40,0,1
35,0,187022,3,9,1,5,3,0,1,0,0,40,0,0
52,4,30118,1,10,0,12,2,0,1,3137,0,42,0,0
34,0,161153,12,6,0,9,2,0,1,0,0,35,0,0
19,0,376540,3,9,2,8,3,0,0,0,0,30,0,0
39,4,170382,10,14,0,5,0,0,0,0,0,50,2,1
37,0,187022,0,13,2,8,3,0,1,0,0,40,0,0
45,2,106517,3,9,1,4,3,0,0,0,0,40,0,0
28,2,153291,3,9,2,8,1,0,0,0,0,35,0,0
18,0,101795,12,6,2,6,1,0,1,0,0,40,0,0
26,0,250038,7,5,2,9,4,0,1,0,0,40,20,0
28,0,251905,4,15,2,5,3,0,1,0,2339,40,4,0
31,0,217460,3,9,0,10,2,0,1,0,0,45,0,1
36,1,84294,0,13,0,9,2,0,1,0,0,72,0,0
30,0,154568,0,13,0,1,2,1,1,0,0,36,19,1
36,0,131808,3,9,0,7,2,0,1,4386,0,40,0,1
41,0,29762,1,10,0,1,2,0,1,0,0,60,0,0
42,1,24763,0,13,1,1,3,0,1,0,0,65,0,0
30,0,130021,8,4,0,1,2,0,1,2829,0,40,0,0
21,0,224632,0,13,2,8,1,4,0,0,0,38,0,0
41,1,142725,3,9,0,10,2,0,1,0,0,45,0,0
35,0,264758,1,10,0,5,2,4,1,0,0,40,28,0
20,0,190423,1,10,2,2,3,0,0,0,0,20,0,0
37,0,126954,0,13,0,4,2,0,1,0,0,50,0,1
25,0,254746,0,13,0,5,0,0,0,0,0,40,0,0
39,3,30916,1,10,0,4,2,0,1,0,1902,50,0,1
40,4,50563,10,14,0,4,2,4,1,0,0,55,0,1
50,1,203098,0,13,0,4,2,0,1,0,0,35,0,0
45,5,35969,10,14,0,5,2,0,1,0,0,60,0,1
38,0,203836,6,11,0,6,2,0,1,0,0,48,0,1
56,1,206149,8,4,2,2,5,4,0,0,0,58,0,0
25,4,334267,1,10,0,4,2,0,1,0,0,40,0,1
43,1,277488,3,9,0,9,2,0,1,0,0,30,0,0
50,1,169112,1,10,0,5,2,0,1,0,0,25,0,0
36,0,238415,6,11,0,3,2,0,1,0,0,50,0,1
52,0,249196,5,12,0,4,2,0,1,0,0,55,0,1
34,5,112062,10,14,2,5,5,0,0,0,0,40,0,0
35,0,253006,1,10,0,5,2,0,1,7688,0,38,0,1
49,0,124672,3,9,0,1,2,0,1,0,0,40,0,1
29,0,244246,0,13,2,3,3,0,1,8614,0,50,0,1
34,0,176244,3,9,0,7,4,0,0,0,0,40,20,0
21,5,42706,1,10,2,8,1,0,1,0,0,30,0,0
24,0,214542,1,10,2,5,3,0,1,0,0,60,0,0
35,0,330664,1,10,2,3,3,0,1,0,0,40,0,0
38,0,175972,1,10,0,2,0,0,0,0,0,40,0,0
40,0,174373,0,13,0,4,2,0,1,0,0,50,0,1
43,0,233851,0,13,1,8,3,0,0,0,0,40,0,0
40,4,99679,4,15,2,4,3,0,1,0,0,60,0,1
40,0,276759,10,14,0,5,0,0,0,0,0,60,0,1
50,1,334273,0,13,0,3,2,0,1,0,0,8,0,0
55,0,134789,3,9,1,1,3,0,0,0,0,20,0,0
31,0,62932,3,9,2,1,1,0,1,0,0,40,0,0
38,2,225860,3,9,1,4,5,0,1,0,0,40,0,0
33,0,119017,1,10,1,8,5,0,0,0,0,50,0,0
21,0,211391,1,10,2,8,3,0,0,0,0,27,0,0
21,0,75763,1,10,0,3,0,2,0,0,0,40,0,0
40,0,367533,1,10,0,7,2,0,1,2580,0,40,0,0
37,0,34146,3,9,0,1,2,0,1,0,0,68,0,0
53,0,146325,3,9,1,10,3,0,1,0,0,40,0,0
44,0,353396,0,13,0,5,2,0,1,0,0,45,0,0
47,0,345493,4,15,0,5,2,1,1,99999,0,55,27,1
56,0,98418,3,9,1,10,3,0,1,0,0,30,0,0
36,0,149833,3,9,0,4,0,0,0,0,0,40,0,0
24,0,69640,0,13,2,3,1,0,1,0,0,40,0,0
58,0,298601,7,5,0,7,2,4,1,3781,0,40,0,0
21,4,38771,1,10,2,8,1,0,1,0,0,40,0,0
41,1,49448,3,9,0,1,2,0,1,99999,0,40,0,1
21,5,56582,1,10,2,0,1,0,1,0,0,10,0,0
52,2,100506,1,10,0,3,2,0,1,15024,0,50,0,1
18,0,243313,3,9,2,3,1,0,0,0,0,40,0,0
20,5,147280,3,9,2,2,4,3,1,0,0,40,0,0
53,4,135102,3,9,0,2,2,0,1,0,2002,45,0,0
25,0,98155,1,10,2,5,1,0,1,0,0,40,0,0
52,0,110977,13,16,2,4,3,0,1,0,0,40,0,1
27,4,24988,6,11,2,0,3,0,0,0,1564,72,0,1
18,0,178759,1,10,2,3,1,0,0,0,0,15,0,0
63,4,152163,3,9,0,12,2,0,1,0,0,40,0,0
47,0,207140,3,9,1,8,3,0,0,0,0,38,0,0
30,0,152453,2,7,0,2,2,0,1,0,0,40,20,0
34,0,197886,0,13,0,3,2,0,1,0,0,60,0,1
39,0,82521,0,13,0,3,2,0,1,0,0,45,0,1
59,0,147989,3,9,4,5,3,0,0,0,0,35,0,0
46,0,184169,10,14,0,5,0,0,0,7688,0,35,0,1
61,0,135285,3,9,0,5,2,0,1,0,2603,32,0,0
69,4,216269,5,12,4,8,5,0,0,0,0,40,0,0
35,0,342642,10,14,5,12,3,0,1,0,0,40,0,0
17,4,175587,2,7,2,12,1,0,1,0,0,30,0,0
27,0,237466,0,13,2,2,3,0,0,0,0,30,0,0
50,1,99894,14,3,2,0,3,1,0,0,0,15,0,0
21,0,148444,1,10,2,3,1,0,0,0,0,25,0,0
52,0,38973,12,6,4,3,5,4,0,0,0,40,0,0
40,0,287983,0,13,2,0,3,1,0,0,2258,48,15,0
51,0,138852,3,9,0,2,2,0,1,7298,0,40,36,1
50,0,138270,3,9,0,3,0,4,0,0,0,40,0,0
49,0,40000,0,13,0,3,2,0,1,4064,0,44,0,0
31,0,213750,1,10,2,3,3,0,1,0,0,45,0,0
44,5,101603,0,13,0,4,2,0,1,0,0,40,0,1
31,0,323069,5,12,1,3,5,0,0,0,880,45,0,0
38,4,84570,1,10,2,8,1,2,0,0,0,40,0,0
31,3,86150,0,13,0,8,0,1,0,5178,0,40,0,1
17,0,137042,12,6,2,5,1,0,1,0,0,20,0,0
32,0,169589,6,11,0,6,2,0,1,0,0,40,0,1
41,0,82778,11,2,0,9,2,0,1,0,0,40,20,0
43,2,173326,3,9,2,5,5,0,0,0,0,35,0,0
17,0,152696,9,8,2,2,1,0,0,0,0,30,0,0
46,0,268022,10,14,0,4,2,0,1,0,0,55,0,1
27,0,312485,3,9,2,6,1,0,1,0,0,32,0,0
33,0,174789,1,10,2,8,3,0,1,0,0,50,0,0
24,0,229773,1,10,0,1,2,0,1,0,0,35,0,0
26,0,224563,0,13,2,8,3,0,1,0,0,40,0,0
25,0,197871,0,13,2,4,3,0,1,0,0,50,0,0
60,0,166330,3,9,0,8,0,0,0,0,0,40,0,0
33,4,189145,0,13,2,5,3,0,0,0,0,20,0,0
62,0,244087,13,16,0,5,2,0,1,15024,0,50,0,1
42,2,188738,3,9,0,4,2,0,1,0,1977,60,16,1
19,1,285263,7,5,2,5,3,0,1,0,0,35,20,0
26,4,208122,0,13,2,5,1,0,1,1055,0,40,0,0
21,0,214956,1,10,2,0,1,0,1,0,0,30,0,0
28,0,180313,0,13,2,8,3,0,0,0,0,40,0,0
23,0,40165,1,10,2,5,3,0,0,0,0,50,8,0
34,0,118551,0,13,2,2,3,0,0,0,0,35,0,0
25,0,190350,12,6,0,2,1,0,0,0,0,35,0,0
42,0,222756,0,13,1,5,5,0,1,7430,0,40,0,1
29,0,146014,3,9,1,1,3,0,1,0,0,50,0,0
48,1,164582,1,10,0,9,2,0,1,7298,0,60,0,1
54,1,399705,1,10,0,3,2,0,1,0,0,55,0,1
40,0,220460,3,9,2,1,3,0,1,0,0,40,4,0
33,0,327112,10,14,0,4,2,0,1,0,0,60,0,1
23,0,138938,3,9,0,5,1,0,0,0,0,3,0,0
41,0,137142,3,9,1,10,3,0,1,0,0,50,0,0
21,0,34816,6,11,0,8,0,0,0,0,0,12,0,0
40,0,205195,5,12,0,3,2,0,1,0,0,60,0,1
45,5,86618,10,14,2,4,3,0,0,0,0,50,0,1
45,0,103331,1,10,0,2,2,0,1,0,0,40,0,0
38,4,161463,4,15,0,5,2,4,1,0,0,40,0,1
43,1,54310,0,13,1,5,5,0,1,0,0,50,0,0
18,0,85154,9,8,2,5,1,1,0,0,0,24,5,0
51,1,85877,3,9,1,4,3,0,0,99999,0,60,0,1
68,0,193666,13,16,0,5,2,0,1,20051,0,55,0,1
44,0,227065,0,13,0,4,2,0,1,0,0,40,0,1
58,0,172333,3,9,0,3,2,0,1,7688,0,40,0,1
59,0,170148,1,10,1,2,5,0,0,0,0,32,0,0
48,0,166863,10,14,0,4,2,0,1,0,0,40,0,1
29,0,52199,3,9,5,12,3,0,1,0,0,40,0,0
50,2,167793,4,15,0,5,2,0,1,0,2415,60,0,1
32,2,281030,3,9,2,1,3,0,1,0,0,40,0,0
27,0,409246,3,9,0,9,2,0,1,0,0,40,0,1
20,0,190963,1,10,2,4,3,0,0,0,0,30,0,0
69,0,312653,1,10,0,3,2,0,1,0,0,25,0,0
34,4,63338,3,9,2,8,1,0,0,0,0,40,0,0
27,0,159897,3,9,2,4,3,4,0,0,0,37,0,0
59,2,132559,13,16,0,1,2,0,1,0,1977,55,0,1
36,0,177154,6,11,2,0,3,0,1,0,0,40,0,1
23,0,188545,5,12,2,8,1,0,0,0,1974,20,0,0
45,0,148900,0,13,0,5,2,0,1,0,0,50,0,1
26,0,224943,6,11,2,3,4,4,1,0,0,65,0,0
31,5,174957,1,10,0,12,2,0,1,0,0,50,0,0
38,0,191479,1,10,1,4,1,4,0,0,0,40,0,0
33,0,31573,3,9,0,7,2,0,1,0,0,40,0,0
21,3,201815,1,10,2,8,1,4,0,0,0,30,0,0
31,0,167725,0,13,0,5,2,1,1,15024,0,48,15,1
42,3,33521,0,13,0,5,2,0,1,0,0,40,0,0
30,0,97521,0,13,0,3,2,0,1,0,0,50,0,1
63,3,95680,1,10,0,0,2,0,1,0,0,18,0,1
41,0,78410,3,9,0,8,0,0,0,0,0,40,0,1
20,0,479296,3,9,2,6,1,0,1,0,0,40,0,0
29,0,115677,0,13,2,0,3,0,1,0,0,40,0,0
30,0,53206,0,13,0,5,2,0,1,0,0,47,0,1
44,4,207685,10,14,2,5,3,0,1,8614,0,33,0,1
49,3,207540,0,13,0,8,2,0,1,0,0,40,0,1
36,0,200360,1,10,2,1,3,0,1,0,0,40,0,0
51,0,103529,2,7,1,2,5,4,0,0,0,30,0,0
22,4,326283,1,10,2,4,1,1,1,0,0,20,0,0
18,0,108501,1,10,2,1,1,0,1,0,0,25,0,0
41,5,175537,1,10,1,7,3,4,0,0,0,38,0,0
22,0,41763,3,9,0,3,2,0,1,0,0,42,0,0
50,4,237356,1,10,0,12,2,0,1,7298,0,40,0,1
32,0,200246,1,10,0,1,2,0,1,0,0,40,0,1
57,0,163047,3,9,0,4,0,0,0,0,0,38,0,0
59,0,268840,1,10,0,8,4,0,0,0,0,16,0,1
20,0,34616,3,9,2,3,1,0,0,0,0,40,0,0
43,0,326232,1,10,0,4,2,0,1,0,0,40,0,1
22,0,156822,12,6,2,3,3,0,0,0,1762,25,0,0
29,5,382272,0,13,2,1,3,0,1,0,0,40,0,0
31,0,34374,4,15,2,5,3,0,1,0,0,50,0,0
28,0,293398,3,9,3,3,5,4,0,0,0,40,0,0
41,4,134524,6,11,1,1,5,0,0,0,0,45,0,0
30,1,278522,2,7,2,9,1,4,1,0,0,40,0,0
19,0,232392,3,9,2,2,4,0,0,0,0,40,0,0
44,0,230684,3,9,0,10,2,0,1,0,0,45,0,0
51,0,197189,3,9,0,4,2,0,1,0,0,40,0,0
72,0,183616,3,9,0,4,0,0,0,0,0,50,2,0
36,4,130620,3,9,0,8,0,1,0,0,0,40,11,1
21,0,102766,1,10,1,1,1,0,1,0,0,40,0,0
29,0,166210,1,10,1,0,3,0,1,0,0,55,0,0
44,1,282722,4,15,0,5,2,0,1,99999,0,50,0,1
25,0,270276,7,5,3,5,3,0,0,1055,0,40,0,0
40,0,77247,9,8,0,1,2,0,1,0,0,50,0,1
31,0,190772,0,13,2,4,1,0,0,0,1590,35,0,0
35,0,195946,1,10,0,5,2,1,1,0,0,40,15,1
43,3,211763,13,16,3,5,5,4,0,0,0,24,0,1
50,0,158294,6,11,0,0,2,0,1,3103,0,40,0,1
28,0,209205,0,13,2,5,3,0,1,0,0,60,0,1
24,0,30656,1,10,2,2,3,0,1,0,0,24,0,0
30,1,247328,6,11,3,3,3,0,1,0,0,40,20,0
31,0,101352,0,13,2,4,1,0,0,0,0,40,0,0
38,0,365907,0,13,1,8,5,0,0,0,0,40,0,0
43,0,198282,3,9,0,1,2,0,1,0,0,40,0,1
46,0,154405,3,9,0,6,2,4,1,0,0,40,0,0
56,0,213105,3,9,0,3,2,0,1,0,0,36,0,1
57,0,197369,3,9,0,12,2,0,1,0,0,40,0,0
23,0,189203,3,9,2,3,3,0,1,0,0,40,0,0
56,0,261232,3,9,2,1,3,0,1,0,0,40,0,0
34,0,188246,3,9,0,7,2,0,1,0,0,40,0,0
41,3,207685,0,13,2,4,3,0,1,0,0,40,0,1
53,0,174102,3,9,0,1,2,0,1,0,0,40,0,1
49,0,43348,10,14,2,5,3,0,1,0,0,40,0,1
59,0,159770,5,12,0,4,2,0,1,0,0,40,0,1
37,0,241805,1,10,0,2,2,4,1,0,0,30,0,0
37,5,202139,0,13,2,5,3,0,0,0,0,20,0,0
20,0,237305,1,10,2,7,4,4,0,0,0,35,0,0
32,5,246282,13,16,0,5,2,0,1,2961,0,99,0,0
34,0,131552,3,9,2,2,1,0,0,0,0,40,0,0
62,2,197060,6,11,0,4,2,0,1,0,0,50,0,0
45,4,224474,0,13,1,5,5,0,0,4934,0,50,0,1
31,0,140206,3,9,0,7,2,0,1,0,0,40,0,1
33,0,92003,3,9,0,8,0,0,0,0,0,40,0,0
23,0,242912,1,10,2,2,1,0,0,4650,0,40,0,0
44,0,131650,5,12,0,4,2,0,1,0,0,54,0,1
19,0,227491,3,9,2,3,3,1,0,0,0,40,0,0
28,0,113839,1,10,0,3,2,0,1,0,0,40,0,0
59,4,167027,1,10,4,8,3,0,0,0,0,40,0,0
30,0,104965,7,5,2,5,3,0,0,0,0,30,0,0
45,0,165232,1,10,1,0,3,4,0,0,0,40,37,0
19,1,342384,2,7,0,1,1,0,1,0,2129,55,0,0
40,2,111483,0,13,2,5,1,0,1,0,0,40,0,0
36,1,110622,0,13,1,3,5,1,0,0,0,8,10,0
47,0,275095,1,10,1,7,3,0,0,0,0,40,0,0
22,0,268525,0,13,2,5,3,0,1,0,0,50,0,0
40,2,253060,0,13,0,4,2,0,1,0,0,55,0,1
66,0,48034,3,9,0,10,2,0,1,0,0,16,0,0
59,5,159472,7,5,0,10,2,0,1,0,0,40,0,0
25,0,233994,3,9,0,7,2,0,1,0,0,50,0,0
31,4,209103,1,10,0,12,2,0,1,3464,0,45,0,0
54,1,310774,0,13,0,3,2,0,1,0,0,40,0,0
43,0,260761,3,9,0,7,2,0,1,0,0,40,20,0
32,2,113543,4,15,0,5,2,0,1,0,0,40,0,1
40,0,111483,10,14,0,4,2,0,1,0,0,50,0,1
26,0,161007,6,11,0,6,2,0,1,0,0,80,0,0
55,0,256796,3,9,3,8,3,0,0,0,0,40,0,1
51,0,159755,3,9,0,1,2,0,1,0,0,20,0,0
26,0,71009,0,13,2,5,3,1,0,0,0,40,15,0
33,0,287908,1,10,0,10,2,4,1,0,0,50,0,1
18,0,118376,1,10,2,2,1,0,0,0,0,16,0,0
19,2,170125,3,9,2,3,1,0,1,0,0,40,0,0
64,4,266080,3,9,1,8,3,0,0,0,0,35,0,0
43,0,39581,3,9,2,2,3,4,0,0,0,45,0,0
53,0,142411,6,11,1,5,5,0,0,0,0,40,0,0
46,0,165953,0,13,0,8,2,0,1,0,0,45,0,1
43,0,197093,0,13,2,7,3,4,1,0,0,40,0,0
31,0,193132,0,13,2,0,3,0,0,0,0,42,0,0
73,0,57435,1,10,0,3,2,0,1,0,0,20,0,1
70,0,298470,0,13,4,3,3,0,1,0,0,30,0,0
45,0,177543,3,9,1,8,5,0,0,0,0,28,0,0
29,0,251170,3,9,1,8,1,0,0,0,0,40,0,0
34,0,183557,3,9,3,8,3,0,0,0,0,20,0,0
34,0,347166,1,10,0,8,2,0,1,0,0,40,0,0
18,0,110230,12,6,2,2,1,0,1,0,0,11,0,0
46,1,456956,3,9,0,5,2,0,1,0,0,60,0,0
25,0,74977,1,10,0,8,0,0,0,0,0,40,0,0
40,5,195520,1,10,2,8,5,4,0,0,0,49,0,0
20,0,291746,9,8,2,5,1,4,1,0,0,40,0,0
27,0,156266,7,5,0,9,2,2,1,0,0,40,0,0
54,0,333301,12,6,0,2,2,4,1,0,0,40,0,0
20,0,39803,1,10,2,5,1,0,1,0,0,40,0,0
40,5,270324,6,11,0,2,2,4,1,0,0,30,0,0
